Entity,Code,Day,facial_coverings
Saudi Arabia,SAU,10/29/2021,2
Saudi Arabia,SAU,10/30/2021,2
Saudi Arabia,SAU,10/31/2021,2
Saudi Arabia,SAU,11/1/2021,2
Saudi Arabia,SAU,11/2/2021,2
Saudi Arabia,SAU,11/3/2021,2
Saudi Arabia,SAU,11/4/2021,2
Saudi Arabia,SAU,11/5/2021,2
Saudi Arabia,SAU,11/6/2021,2
Saudi Arabia,SAU,11/7/2021,2
Saudi Arabia,SAU,11/8/2021,2
Saudi Arabia,SAU,11/9/2021,2
Saudi Arabia,SAU,11/10/2021,2
Saudi Arabia,SAU,11/11/2021,2
Saudi Arabia,SAU,11/12/2021,2
Saudi Arabia,SAU,11/13/2021,2
Saudi Arabia,SAU,11/14/2021,2
Saudi Arabia,SAU,11/15/2021,2
Saudi Arabia,SAU,11/16/2021,2
Saudi Arabia,SAU,11/17/2021,2
Saudi Arabia,SAU,11/18/2021,2
Saudi Arabia,SAU,11/19/2021,2
Saudi Arabia,SAU,11/20/2021,2
Saudi Arabia,SAU,11/21/2021,2
Saudi Arabia,SAU,11/22/2021,2
Saudi Arabia,SAU,11/23/2021,2
Saudi Arabia,SAU,11/24/2021,2
Saudi Arabia,SAU,11/25/2021,2
Saudi Arabia,SAU,11/26/2021,2
Saudi Arabia,SAU,11/27/2021,2
Saudi Arabia,SAU,11/28/2021,2
Saudi Arabia,SAU,11/29/2021,2
Saudi Arabia,SAU,11/30/2021,2
Saudi Arabia,SAU,12/1/2021,2
Saudi Arabia,SAU,12/2/2021,2
Saudi Arabia,SAU,12/3/2021,2
Saudi Arabia,SAU,12/4/2021,2
Saudi Arabia,SAU,12/5/2021,2
Saudi Arabia,SAU,12/6/2021,2
Saudi Arabia,SAU,12/7/2021,2
Saudi Arabia,SAU,12/8/2021,2
Saudi Arabia,SAU,12/9/2021,2
Saudi Arabia,SAU,12/10/2021,2
Saudi Arabia,SAU,12/11/2021,2
Saudi Arabia,SAU,12/12/2021,2
Saudi Arabia,SAU,12/13/2021,2
Saudi Arabia,SAU,12/14/2021,3
Saudi Arabia,SAU,12/15/2021,3
Saudi Arabia,SAU,12/16/2021,3
Saudi Arabia,SAU,12/17/2021,3
Saudi Arabia,SAU,12/18/2021,3
Saudi Arabia,SAU,12/19/2021,3
Saudi Arabia,SAU,12/20/2021,3
Saudi Arabia,SAU,12/21/2021,3
Saudi Arabia,SAU,12/22/2021,3
Saudi Arabia,SAU,12/23/2021,3
Saudi Arabia,SAU,12/24/2021,3
Saudi Arabia,SAU,12/25/2021,3
Saudi Arabia,SAU,12/26/2021,3
Saudi Arabia,SAU,12/27/2021,3
Saudi Arabia,SAU,12/28/2021,3
Saudi Arabia,SAU,12/29/2021,3
Saudi Arabia,SAU,12/30/2021,3
Saudi Arabia,SAU,12/31/2021,3
Saudi Arabia,SAU,1/1/2022,3
Saudi Arabia,SAU,1/2/2022,3
Saudi Arabia,SAU,1/3/2022,3
Saudi Arabia,SAU,1/4/2022,3
Saudi Arabia,SAU,1/5/2022,3
Saudi Arabia,SAU,1/6/2022,3
Saudi Arabia,SAU,1/7/2022,3
Saudi Arabia,SAU,1/8/2022,3
Saudi Arabia,SAU,1/9/2022,3
Saudi Arabia,SAU,1/10/2022,3
Saudi Arabia,SAU,1/11/2022,3
Saudi Arabia,SAU,1/12/2022,3
Saudi Arabia,SAU,1/13/2022,3
Saudi Arabia,SAU,1/14/2022,3
Saudi Arabia,SAU,1/15/2022,3
Saudi Arabia,SAU,1/16/2022,3
Saudi Arabia,SAU,1/17/2022,3
Saudi Arabia,SAU,1/18/2022,3
Saudi Arabia,SAU,1/19/2022,3
Saudi Arabia,SAU,1/20/2022,3
Saudi Arabia,SAU,1/21/2022,3
Saudi Arabia,SAU,1/22/2022,3
Saudi Arabia,SAU,1/23/2022,3
Senegal,SEN,1/1/2020,0
Senegal,SEN,1/2/2020,0
Senegal,SEN,1/3/2020,0
Senegal,SEN,1/4/2020,0
Senegal,SEN,1/5/2020,0
Senegal,SEN,1/6/2020,0
Senegal,SEN,1/7/2020,0
Senegal,SEN,1/8/2020,0
Senegal,SEN,1/9/2020,0
Senegal,SEN,1/10/2020,0
Senegal,SEN,1/11/2020,0
Senegal,SEN,1/12/2020,0
Senegal,SEN,1/13/2020,0
Senegal,SEN,1/14/2020,0
Senegal,SEN,1/15/2020,0
Senegal,SEN,1/16/2020,0
Senegal,SEN,1/17/2020,0
Senegal,SEN,1/18/2020,0
Senegal,SEN,1/19/2020,0
Senegal,SEN,1/20/2020,0
Senegal,SEN,1/21/2020,0
Senegal,SEN,1/22/2020,0
Senegal,SEN,1/23/2020,0
Senegal,SEN,1/24/2020,0
Senegal,SEN,1/25/2020,0
Senegal,SEN,1/26/2020,0
Senegal,SEN,1/27/2020,0
Senegal,SEN,1/28/2020,0
Senegal,SEN,1/29/2020,0
Senegal,SEN,1/30/2020,0
Senegal,SEN,1/31/2020,0
Senegal,SEN,2/1/2020,0
Senegal,SEN,2/2/2020,0
Senegal,SEN,2/3/2020,0
Senegal,SEN,2/4/2020,0
Senegal,SEN,2/5/2020,0
Senegal,SEN,2/6/2020,0
Senegal,SEN,2/7/2020,0
Senegal,SEN,2/8/2020,0
Senegal,SEN,2/9/2020,0
Senegal,SEN,2/10/2020,0
Senegal,SEN,2/11/2020,0
Senegal,SEN,2/12/2020,0
Senegal,SEN,2/13/2020,0
Senegal,SEN,2/14/2020,0
Senegal,SEN,2/15/2020,0
Senegal,SEN,2/16/2020,0
Senegal,SEN,2/17/2020,0
Senegal,SEN,2/18/2020,0
Senegal,SEN,2/19/2020,0
Senegal,SEN,2/20/2020,0
Senegal,SEN,2/21/2020,0
Senegal,SEN,2/22/2020,0
Senegal,SEN,2/23/2020,0
Senegal,SEN,2/24/2020,0
Senegal,SEN,2/25/2020,0
Senegal,SEN,2/26/2020,0
Senegal,SEN,2/27/2020,0
Senegal,SEN,2/28/2020,0
Senegal,SEN,2/29/2020,0
Senegal,SEN,3/1/2020,0
Senegal,SEN,3/2/2020,0
Senegal,SEN,3/3/2020,0
Senegal,SEN,3/4/2020,0
Senegal,SEN,3/5/2020,0
Senegal,SEN,3/6/2020,0
Senegal,SEN,3/7/2020,0
Senegal,SEN,3/8/2020,0
Senegal,SEN,3/9/2020,0
Senegal,SEN,3/10/2020,0
Senegal,SEN,3/11/2020,0
Senegal,SEN,3/12/2020,0
Senegal,SEN,3/13/2020,0
Senegal,SEN,3/14/2020,0
Senegal,SEN,3/15/2020,0
Senegal,SEN,3/16/2020,0
Senegal,SEN,3/17/2020,0
Senegal,SEN,3/18/2020,0
Senegal,SEN,3/19/2020,0
Senegal,SEN,3/20/2020,0
Senegal,SEN,3/21/2020,0
Senegal,SEN,3/22/2020,0
Senegal,SEN,3/23/2020,0
Senegal,SEN,3/24/2020,0
Senegal,SEN,3/25/2020,0
Senegal,SEN,3/26/2020,0
Senegal,SEN,3/27/2020,0
Senegal,SEN,3/28/2020,0
Senegal,SEN,3/29/2020,0
Senegal,SEN,3/30/2020,0
Senegal,SEN,3/31/2020,0
Senegal,SEN,4/1/2020,0
Senegal,SEN,4/2/2020,0
Senegal,SEN,4/3/2020,0
Senegal,SEN,4/4/2020,0
Senegal,SEN,4/5/2020,0
Senegal,SEN,4/6/2020,0
Senegal,SEN,4/7/2020,0
Senegal,SEN,4/8/2020,0
Senegal,SEN,4/9/2020,0
Senegal,SEN,4/10/2020,0
Senegal,SEN,4/11/2020,0
Senegal,SEN,4/12/2020,0
Senegal,SEN,4/13/2020,0
Senegal,SEN,4/14/2020,0
Senegal,SEN,4/15/2020,0
Senegal,SEN,4/16/2020,0
Senegal,SEN,4/17/2020,0
Senegal,SEN,4/18/2020,0
Senegal,SEN,4/19/2020,0
Senegal,SEN,4/20/2020,0
Senegal,SEN,4/21/2020,0
Senegal,SEN,4/22/2020,0
Senegal,SEN,4/23/2020,0
Senegal,SEN,4/24/2020,0
Senegal,SEN,4/25/2020,0
Senegal,SEN,4/26/2020,0
Senegal,SEN,4/27/2020,0
Senegal,SEN,4/28/2020,0
Senegal,SEN,4/29/2020,0
Senegal,SEN,4/30/2020,0
Senegal,SEN,5/1/2020,0
Senegal,SEN,5/2/2020,0
Senegal,SEN,5/3/2020,0
Senegal,SEN,5/4/2020,0
Senegal,SEN,5/5/2020,0
Senegal,SEN,5/6/2020,0
Senegal,SEN,5/7/2020,0
Senegal,SEN,5/8/2020,0
Senegal,SEN,5/9/2020,0
Senegal,SEN,5/10/2020,0
Senegal,SEN,5/11/2020,0
Senegal,SEN,5/12/2020,0
Senegal,SEN,5/13/2020,0
Senegal,SEN,5/14/2020,0
Senegal,SEN,5/15/2020,0
Senegal,SEN,5/16/2020,0
Senegal,SEN,5/17/2020,0
Senegal,SEN,5/18/2020,0
Senegal,SEN,5/19/2020,0
Senegal,SEN,5/20/2020,0
Senegal,SEN,5/21/2020,0
Senegal,SEN,5/22/2020,0
Senegal,SEN,5/23/2020,0
Senegal,SEN,5/24/2020,0
Senegal,SEN,5/25/2020,0
Senegal,SEN,5/26/2020,0
Senegal,SEN,5/27/2020,0
Senegal,SEN,5/28/2020,0
Senegal,SEN,5/29/2020,0
Senegal,SEN,5/30/2020,0
Senegal,SEN,5/31/2020,0
Senegal,SEN,6/1/2020,0
Senegal,SEN,6/2/2020,0
Senegal,SEN,6/3/2020,0
Senegal,SEN,6/4/2020,0
Senegal,SEN,6/5/2020,0
Senegal,SEN,6/6/2020,0
Senegal,SEN,6/7/2020,0
Senegal,SEN,6/8/2020,0
Senegal,SEN,6/9/2020,0
Senegal,SEN,6/10/2020,0
Senegal,SEN,6/11/2020,0
Senegal,SEN,6/12/2020,0
Senegal,SEN,6/13/2020,0
Senegal,SEN,6/14/2020,0
Senegal,SEN,6/15/2020,0
Senegal,SEN,6/16/2020,0
Senegal,SEN,6/17/2020,0
Senegal,SEN,6/18/2020,0
Senegal,SEN,6/19/2020,0
Senegal,SEN,6/20/2020,0
Senegal,SEN,6/21/2020,0
Senegal,SEN,6/22/2020,0
Senegal,SEN,6/23/2020,0
Senegal,SEN,6/24/2020,0
Senegal,SEN,6/25/2020,0
Senegal,SEN,6/26/2020,0
Senegal,SEN,6/27/2020,0
Senegal,SEN,6/28/2020,0
Senegal,SEN,6/29/2020,0
Senegal,SEN,6/30/2020,0
Senegal,SEN,7/1/2020,0
Senegal,SEN,7/2/2020,0
Senegal,SEN,7/3/2020,0
Senegal,SEN,7/4/2020,0
Senegal,SEN,7/5/2020,0
Senegal,SEN,7/6/2020,0
Senegal,SEN,7/7/2020,0
Senegal,SEN,7/8/2020,0
Senegal,SEN,7/9/2020,0
Senegal,SEN,7/10/2020,0
Senegal,SEN,7/11/2020,0
Senegal,SEN,7/12/2020,0
Senegal,SEN,7/13/2020,0
Senegal,SEN,7/14/2020,0
Senegal,SEN,7/15/2020,0
Senegal,SEN,7/16/2020,0
Senegal,SEN,7/17/2020,0
Senegal,SEN,7/18/2020,0
Senegal,SEN,7/19/2020,0
Senegal,SEN,7/20/2020,0
Senegal,SEN,7/21/2020,0
Senegal,SEN,7/22/2020,0
Senegal,SEN,7/23/2020,0
Senegal,SEN,7/24/2020,0
Senegal,SEN,7/25/2020,0
Senegal,SEN,7/26/2020,0
Senegal,SEN,7/27/2020,0
Senegal,SEN,7/28/2020,0
Senegal,SEN,7/29/2020,0
Senegal,SEN,7/30/2020,0
Senegal,SEN,7/31/2020,0
Senegal,SEN,8/1/2020,0
Senegal,SEN,8/2/2020,0
Senegal,SEN,8/3/2020,0
Senegal,SEN,8/4/2020,0
Senegal,SEN,8/5/2020,0
Senegal,SEN,8/6/2020,2
Senegal,SEN,8/7/2020,2
Senegal,SEN,8/8/2020,2
Senegal,SEN,8/9/2020,2
Senegal,SEN,8/10/2020,2
Senegal,SEN,8/11/2020,2
Senegal,SEN,8/12/2020,2
Senegal,SEN,8/13/2020,2
Senegal,SEN,8/14/2020,2
Senegal,SEN,8/15/2020,2
Senegal,SEN,8/16/2020,2
Senegal,SEN,8/17/2020,2
Senegal,SEN,8/18/2020,2
Senegal,SEN,8/19/2020,2
Senegal,SEN,8/20/2020,2
Senegal,SEN,8/21/2020,2
Senegal,SEN,8/22/2020,2
Senegal,SEN,8/23/2020,2
Senegal,SEN,8/24/2020,2
Senegal,SEN,8/25/2020,2
Senegal,SEN,8/26/2020,2
Senegal,SEN,8/27/2020,2
Senegal,SEN,8/28/2020,2
Senegal,SEN,8/29/2020,2
Senegal,SEN,8/30/2020,2
Senegal,SEN,8/31/2020,2
Senegal,SEN,9/1/2020,2
Senegal,SEN,9/2/2020,2
Senegal,SEN,9/3/2020,2
Senegal,SEN,9/4/2020,2
Senegal,SEN,9/5/2020,2
Senegal,SEN,9/6/2020,2
Senegal,SEN,9/7/2020,2
Senegal,SEN,9/8/2020,2
Senegal,SEN,9/9/2020,2
Senegal,SEN,9/10/2020,2
Senegal,SEN,9/11/2020,2
Senegal,SEN,9/12/2020,2
Senegal,SEN,9/13/2020,2
Senegal,SEN,9/14/2020,2
Senegal,SEN,9/15/2020,2
Senegal,SEN,9/16/2020,2
Senegal,SEN,9/17/2020,2
Senegal,SEN,9/18/2020,3
Senegal,SEN,9/19/2020,3
Senegal,SEN,9/20/2020,3
Senegal,SEN,9/21/2020,3
Senegal,SEN,9/22/2020,3
Senegal,SEN,9/23/2020,3
Senegal,SEN,9/24/2020,3
Senegal,SEN,9/25/2020,3
Senegal,SEN,9/26/2020,3
Senegal,SEN,9/27/2020,3
Senegal,SEN,9/28/2020,3
Senegal,SEN,9/29/2020,3
Senegal,SEN,9/30/2020,3
Senegal,SEN,10/1/2020,3
Senegal,SEN,10/2/2020,3
Senegal,SEN,10/3/2020,3
Senegal,SEN,10/4/2020,3
Senegal,SEN,10/5/2020,3
Senegal,SEN,10/6/2020,3
Senegal,SEN,10/7/2020,3
Senegal,SEN,10/8/2020,3
Senegal,SEN,10/9/2020,3
Senegal,SEN,10/10/2020,3
Senegal,SEN,10/11/2020,3
Senegal,SEN,10/12/2020,3
Senegal,SEN,10/13/2020,3
Senegal,SEN,10/14/2020,3
Senegal,SEN,10/15/2020,3
Senegal,SEN,10/16/2020,3
Senegal,SEN,10/17/2020,3
Senegal,SEN,10/18/2020,3
Senegal,SEN,10/19/2020,3
Senegal,SEN,10/20/2020,3
Senegal,SEN,10/21/2020,3
Senegal,SEN,10/22/2020,3
Senegal,SEN,10/23/2020,3
Senegal,SEN,10/24/2020,3
Senegal,SEN,10/25/2020,3
Senegal,SEN,10/26/2020,3
Senegal,SEN,10/27/2020,3
Senegal,SEN,10/28/2020,3
Senegal,SEN,10/29/2020,3
Senegal,SEN,10/30/2020,3
Senegal,SEN,10/31/2020,3
Senegal,SEN,11/1/2020,3
Senegal,SEN,11/2/2020,3
Senegal,SEN,11/3/2020,3
Senegal,SEN,11/4/2020,3
Senegal,SEN,11/5/2020,3
Senegal,SEN,11/6/2020,3
Senegal,SEN,11/7/2020,3
Senegal,SEN,11/8/2020,3
Senegal,SEN,11/9/2020,3
Senegal,SEN,11/10/2020,3
Senegal,SEN,11/11/2020,3
Senegal,SEN,11/12/2020,3
Senegal,SEN,11/13/2020,3
Senegal,SEN,11/14/2020,3
Senegal,SEN,11/15/2020,3
Senegal,SEN,11/16/2020,3
Senegal,SEN,11/17/2020,3
Senegal,SEN,11/18/2020,3
Senegal,SEN,11/19/2020,3
Senegal,SEN,11/20/2020,3
Senegal,SEN,11/21/2020,3
Senegal,SEN,11/22/2020,3
Senegal,SEN,11/23/2020,3
Senegal,SEN,11/24/2020,3
Senegal,SEN,11/25/2020,3
Senegal,SEN,11/26/2020,3
Senegal,SEN,11/27/2020,3
Senegal,SEN,11/28/2020,3
Senegal,SEN,11/29/2020,3
Senegal,SEN,11/30/2020,3
Senegal,SEN,12/1/2020,3
Senegal,SEN,12/2/2020,3
Senegal,SEN,12/3/2020,3
Senegal,SEN,12/4/2020,3
Senegal,SEN,12/5/2020,3
Senegal,SEN,12/6/2020,3
Senegal,SEN,12/7/2020,3
Senegal,SEN,12/8/2020,3
Senegal,SEN,12/9/2020,3
Senegal,SEN,12/10/2020,3
Senegal,SEN,12/11/2020,3
Senegal,SEN,12/12/2020,3
Senegal,SEN,12/13/2020,3
Senegal,SEN,12/14/2020,3
Senegal,SEN,12/15/2020,3
Senegal,SEN,12/16/2020,3
Senegal,SEN,12/17/2020,3
Senegal,SEN,12/18/2020,3
Senegal,SEN,12/19/2020,3
Senegal,SEN,12/20/2020,3
Senegal,SEN,12/21/2020,3
Senegal,SEN,12/22/2020,3
Senegal,SEN,12/23/2020,3
Senegal,SEN,12/24/2020,3
Senegal,SEN,12/25/2020,3
Senegal,SEN,12/26/2020,3
Senegal,SEN,12/27/2020,3
Senegal,SEN,12/28/2020,3
Senegal,SEN,12/29/2020,3
Senegal,SEN,12/30/2020,3
Senegal,SEN,12/31/2020,3
Senegal,SEN,1/1/2021,3
Senegal,SEN,1/2/2021,3
Senegal,SEN,1/3/2021,3
Senegal,SEN,1/4/2021,3
Senegal,SEN,1/5/2021,3
Senegal,SEN,1/6/2021,3
Senegal,SEN,1/7/2021,3
Senegal,SEN,1/8/2021,3
Senegal,SEN,1/9/2021,3
Senegal,SEN,1/10/2021,3
Senegal,SEN,1/11/2021,3
Senegal,SEN,1/12/2021,3
Senegal,SEN,1/13/2021,3
Senegal,SEN,1/14/2021,3
Senegal,SEN,1/15/2021,3
Senegal,SEN,1/16/2021,3
Senegal,SEN,1/17/2021,3
Senegal,SEN,1/18/2021,3
Senegal,SEN,1/19/2021,3
Senegal,SEN,1/20/2021,3
Senegal,SEN,1/21/2021,3
Senegal,SEN,1/22/2021,3
Senegal,SEN,1/23/2021,3
Senegal,SEN,1/24/2021,3
Senegal,SEN,1/25/2021,3
Senegal,SEN,1/26/2021,3
Senegal,SEN,1/27/2021,3
Senegal,SEN,1/28/2021,3
Senegal,SEN,1/29/2021,3
Senegal,SEN,1/30/2021,3
Senegal,SEN,1/31/2021,3
Senegal,SEN,2/1/2021,3
Senegal,SEN,2/2/2021,3
Senegal,SEN,2/3/2021,3
Senegal,SEN,2/4/2021,3
Senegal,SEN,2/5/2021,3
Senegal,SEN,2/6/2021,3
Senegal,SEN,2/7/2021,3
Senegal,SEN,2/8/2021,3
Senegal,SEN,2/9/2021,3
Senegal,SEN,2/10/2021,3
Senegal,SEN,2/11/2021,3
Senegal,SEN,2/12/2021,3
Senegal,SEN,2/13/2021,3
Senegal,SEN,2/14/2021,3
Senegal,SEN,2/15/2021,3
Senegal,SEN,2/16/2021,3
Senegal,SEN,2/17/2021,3
Senegal,SEN,2/18/2021,3
Senegal,SEN,2/19/2021,3
Senegal,SEN,2/20/2021,3
Senegal,SEN,2/21/2021,3
Senegal,SEN,2/22/2021,3
Senegal,SEN,2/23/2021,3
Senegal,SEN,2/24/2021,3
Senegal,SEN,2/25/2021,3
Senegal,SEN,2/26/2021,3
Senegal,SEN,2/27/2021,3
Senegal,SEN,2/28/2021,3
Senegal,SEN,3/1/2021,3
Senegal,SEN,3/2/2021,4
Senegal,SEN,3/3/2021,4
Senegal,SEN,3/4/2021,4
Senegal,SEN,3/5/2021,4
Senegal,SEN,3/6/2021,4
Senegal,SEN,3/7/2021,4
Senegal,SEN,3/8/2021,4
Senegal,SEN,3/9/2021,4
Senegal,SEN,3/10/2021,4
Senegal,SEN,3/11/2021,4
Senegal,SEN,3/12/2021,4
Senegal,SEN,3/13/2021,4
Senegal,SEN,3/14/2021,4
Senegal,SEN,3/15/2021,4
Senegal,SEN,3/16/2021,4
Senegal,SEN,3/17/2021,4
Senegal,SEN,3/18/2021,4
Senegal,SEN,3/19/2021,4
Senegal,SEN,3/20/2021,4
Senegal,SEN,3/21/2021,4
Senegal,SEN,3/22/2021,4
Senegal,SEN,3/23/2021,4
Senegal,SEN,3/24/2021,4
Senegal,SEN,3/25/2021,4
Senegal,SEN,3/26/2021,4
Senegal,SEN,3/27/2021,4
Senegal,SEN,3/28/2021,4
Senegal,SEN,3/29/2021,4
Senegal,SEN,3/30/2021,4
Senegal,SEN,3/31/2021,4
Senegal,SEN,4/1/2021,4
Senegal,SEN,4/2/2021,4
Senegal,SEN,4/3/2021,4
Senegal,SEN,4/4/2021,4
Senegal,SEN,4/5/2021,4
Senegal,SEN,4/6/2021,4
Senegal,SEN,4/7/2021,4
Senegal,SEN,4/8/2021,4
Senegal,SEN,4/9/2021,4
Senegal,SEN,4/10/2021,4
Senegal,SEN,4/11/2021,4
Senegal,SEN,4/12/2021,4
Senegal,SEN,4/13/2021,4
Senegal,SEN,4/14/2021,4
Senegal,SEN,4/15/2021,4
Senegal,SEN,4/16/2021,4
Senegal,SEN,4/17/2021,4
Senegal,SEN,4/18/2021,4
Senegal,SEN,4/19/2021,4
Senegal,SEN,4/20/2021,4
Senegal,SEN,4/21/2021,4
Senegal,SEN,4/22/2021,4
Senegal,SEN,4/23/2021,4
Senegal,SEN,4/24/2021,4
Senegal,SEN,4/25/2021,4
Senegal,SEN,4/26/2021,4
Senegal,SEN,4/27/2021,4
Senegal,SEN,4/28/2021,4
Senegal,SEN,4/29/2021,4
Senegal,SEN,4/30/2021,4
Senegal,SEN,5/1/2021,4
Senegal,SEN,5/2/2021,4
Senegal,SEN,5/3/2021,4
Senegal,SEN,5/4/2021,4
Senegal,SEN,5/5/2021,4
Senegal,SEN,5/6/2021,4
Senegal,SEN,5/7/2021,4
Senegal,SEN,5/8/2021,4
Senegal,SEN,5/9/2021,4
Senegal,SEN,5/10/2021,4
Senegal,SEN,5/11/2021,4
Senegal,SEN,5/12/2021,4
Senegal,SEN,5/13/2021,4
Senegal,SEN,5/14/2021,4
Senegal,SEN,5/15/2021,4
Senegal,SEN,5/16/2021,4
Senegal,SEN,5/17/2021,4
Senegal,SEN,5/18/2021,4
Senegal,SEN,5/19/2021,4
Senegal,SEN,5/20/2021,4
Senegal,SEN,5/21/2021,4
Senegal,SEN,5/22/2021,4
Senegal,SEN,5/23/2021,4
Senegal,SEN,5/24/2021,4
Senegal,SEN,5/25/2021,4
Senegal,SEN,5/26/2021,4
Senegal,SEN,5/27/2021,4
Senegal,SEN,5/28/2021,4
Senegal,SEN,5/29/2021,4
Senegal,SEN,5/30/2021,4
Senegal,SEN,5/31/2021,4
Senegal,SEN,6/1/2021,4
Senegal,SEN,6/2/2021,4
Senegal,SEN,6/3/2021,4
Senegal,SEN,6/4/2021,4
Senegal,SEN,6/5/2021,4
Senegal,SEN,6/6/2021,4
Senegal,SEN,6/7/2021,4
Senegal,SEN,6/8/2021,4
Senegal,SEN,6/9/2021,4
Senegal,SEN,6/10/2021,4
Senegal,SEN,6/11/2021,4
Senegal,SEN,6/12/2021,4
Senegal,SEN,6/13/2021,4
Senegal,SEN,6/14/2021,4
Senegal,SEN,6/15/2021,4
Senegal,SEN,6/16/2021,4
Senegal,SEN,6/17/2021,4
Senegal,SEN,6/18/2021,4
Senegal,SEN,6/19/2021,4
Senegal,SEN,6/20/2021,4
Senegal,SEN,6/21/2021,4
Senegal,SEN,6/22/2021,4
Senegal,SEN,6/23/2021,4
Senegal,SEN,6/24/2021,4
Senegal,SEN,6/25/2021,4
Senegal,SEN,6/26/2021,4
Senegal,SEN,6/27/2021,4
Senegal,SEN,6/28/2021,4
Senegal,SEN,6/29/2021,4
Senegal,SEN,6/30/2021,4
Senegal,SEN,7/1/2021,4
Senegal,SEN,7/2/2021,4
Senegal,SEN,7/3/2021,4
Senegal,SEN,7/4/2021,4
Senegal,SEN,7/5/2021,3
Senegal,SEN,7/6/2021,3
Senegal,SEN,7/7/2021,3
Senegal,SEN,7/8/2021,3
Senegal,SEN,7/9/2021,3
Senegal,SEN,7/10/2021,3
Senegal,SEN,7/11/2021,3
Senegal,SEN,7/12/2021,3
Senegal,SEN,7/13/2021,3
Senegal,SEN,7/14/2021,3
Senegal,SEN,7/15/2021,3
Senegal,SEN,7/16/2021,3
Senegal,SEN,7/17/2021,3
Senegal,SEN,7/18/2021,3
Senegal,SEN,7/19/2021,3
Senegal,SEN,7/20/2021,3
Senegal,SEN,7/21/2021,3
Senegal,SEN,7/22/2021,3
Senegal,SEN,7/23/2021,3
Senegal,SEN,7/24/2021,3
Senegal,SEN,7/25/2021,3
Senegal,SEN,7/26/2021,4
Senegal,SEN,7/27/2021,4
Senegal,SEN,7/28/2021,4
Senegal,SEN,7/29/2021,4
Senegal,SEN,7/30/2021,4
Senegal,SEN,7/31/2021,4
Senegal,SEN,8/1/2021,4
Senegal,SEN,8/2/2021,4
Senegal,SEN,8/3/2021,4
Senegal,SEN,8/4/2021,4
Senegal,SEN,8/5/2021,4
Senegal,SEN,8/6/2021,4
Senegal,SEN,8/7/2021,4
Senegal,SEN,8/8/2021,4
Senegal,SEN,8/9/2021,4
Senegal,SEN,8/10/2021,4
Senegal,SEN,8/11/2021,4
Senegal,SEN,8/12/2021,4
Senegal,SEN,8/13/2021,4
Senegal,SEN,8/14/2021,4
Senegal,SEN,8/15/2021,4
Senegal,SEN,8/16/2021,4
Senegal,SEN,8/17/2021,3
Senegal,SEN,8/18/2021,3
Senegal,SEN,8/19/2021,3
Senegal,SEN,8/20/2021,3
Senegal,SEN,8/21/2021,3
Senegal,SEN,8/22/2021,3
Senegal,SEN,8/23/2021,3
Senegal,SEN,8/24/2021,3
Senegal,SEN,8/25/2021,3
Senegal,SEN,8/26/2021,3
Senegal,SEN,8/27/2021,3
Senegal,SEN,8/28/2021,3
Senegal,SEN,8/29/2021,3
Senegal,SEN,8/30/2021,3
Senegal,SEN,8/31/2021,1
Senegal,SEN,9/1/2021,1
Senegal,SEN,9/2/2021,1
Senegal,SEN,9/3/2021,1
Senegal,SEN,9/4/2021,1
Senegal,SEN,9/5/2021,1
Senegal,SEN,9/6/2021,1
Senegal,SEN,9/7/2021,1
Senegal,SEN,9/8/2021,1
Senegal,SEN,9/9/2021,1
Senegal,SEN,9/10/2021,1
Senegal,SEN,9/11/2021,1
Senegal,SEN,9/12/2021,1
Senegal,SEN,9/13/2021,1
Senegal,SEN,9/14/2021,1
Senegal,SEN,9/15/2021,1
Senegal,SEN,9/16/2021,1
Senegal,SEN,9/17/2021,1
Senegal,SEN,9/18/2021,1
Senegal,SEN,9/19/2021,1
Senegal,SEN,9/20/2021,1
Senegal,SEN,9/21/2021,1
Senegal,SEN,9/22/2021,1
Senegal,SEN,9/23/2021,1
Senegal,SEN,9/24/2021,1
Senegal,SEN,9/25/2021,1
Senegal,SEN,9/26/2021,1
Senegal,SEN,9/27/2021,1
Senegal,SEN,9/28/2021,1
Senegal,SEN,9/29/2021,1
Senegal,SEN,9/30/2021,1
Senegal,SEN,10/1/2021,1
Senegal,SEN,10/2/2021,1
Senegal,SEN,10/3/2021,1
Senegal,SEN,10/4/2021,3
Senegal,SEN,10/5/2021,3
Senegal,SEN,10/6/2021,3
Senegal,SEN,10/7/2021,3
Senegal,SEN,10/8/2021,3
Senegal,SEN,10/9/2021,3
Senegal,SEN,10/10/2021,3
Senegal,SEN,10/11/2021,3
Senegal,SEN,10/12/2021,3
Senegal,SEN,10/13/2021,3
Senegal,SEN,10/14/2021,3
Senegal,SEN,10/15/2021,3
Senegal,SEN,10/16/2021,3
Senegal,SEN,10/17/2021,3
Senegal,SEN,10/18/2021,3
Senegal,SEN,10/19/2021,3
Senegal,SEN,10/20/2021,3
Senegal,SEN,10/21/2021,3
Senegal,SEN,10/22/2021,3
Senegal,SEN,10/23/2021,3
Senegal,SEN,10/24/2021,3
Senegal,SEN,10/25/2021,3
Senegal,SEN,10/26/2021,3
Senegal,SEN,10/27/2021,3
Senegal,SEN,10/28/2021,3
Senegal,SEN,10/29/2021,3
Senegal,SEN,10/30/2021,3
Senegal,SEN,10/31/2021,3
